,CONTROL_mean,SALT_mean,M,D,prob,ranking
Cre06.g263200.t1.1,133.988504003685,0.0907442499983779,10.5280153748909,133.897759753686,0.987138792309431,134.311016580137
Cre14.g629920.t1.1,130.727217503595,0.162007874997104,9.65627988485691,130.565209628598,0.98683986824922,130.921799966905
Cre10.g442800.t1.1,135.102335503715,1.16544637497917,6.85702618032444,133.936889128736,0.986623148305568,134.112300246924
Cre12.g541550.t1.2,0.954753500026256,133.327398372617,-7.12562926134742,132.372644872591,0.986621280030191,-132.564292714649
Cre03.g156900.t1.2,239.510529006587,5199.71764590706,-4.44027230033754,4960.20711690047,0.986389613883528,-4960.20910431891
Cre08.g368850.t1.2,122.050942503356,0.0624999999988828,10.9313396257608,121.988442503358,0.98589638918418,122.47723988729
Cre08.g367500.t1.1,7.16924550019715,241.261636620687,-5.0726334224373,234.09239112049,0.985431188615477,-234.147345042277
Cre12.g546500.t1.2,1.20599300003316,114.68866862295,-6.57135751477976,113.482675622917,0.984102844822916,-113.672777770772
Cre07.g335200.t1.1,2311.11865906356,120.545875622845,4.26093713727734,2190.57278344071,0.983419056035183,2190.57692746374
Cre01.g066917.t1.1,1119.31142453078,20960.9149822503,-4.22701829812288,19841.6035577195,0.983402241556796,-19841.6040079776
Cre03.g204500.t1.1,102.807004002827,0.0962917499982788,10.0602387375188,102.710712252829,0.983316300889486,103.202222916657
Cre03.g144564.t1.1,119.859814003296,2.07185849996297,5.85427875422679,117.787955503333,0.983028586481533,117.933349996459
Cre16.g691750.t1.2,99.4620920027352,0.567495624989856,7.45339369544288,98.8945963777453,0.982664272783151,99.1750687940091
Cre03.g145787.t1.1,101.269796502785,0.952752749982969,6.73188637511193,100.317043752802,0.982397109404338,100.542665378778
Cre13.g584200.t1.2,123.26710800339,2.52114462495493,5.61156519864541,120.745963378435,0.982391504578209,120.876289387808
Cre03.g159254.t1.2,101.627302002795,1.08662424998058,6.54729107271396,100.540677752814,0.982268198403372,100.753634690695
Cre17.g702950.t1.2,252.803408006952,4506.88476529444,-4.15604274531513,4254.08135728749,0.982148628779288,-4254.08338741876
Cre16.g673650.t1.1,218.111490505998,3912.52795005506,-4.16496337744476,3694.41645954907,0.982118736373267,-3694.41880726955
Cre17.g742250.t1.1,94.0948355025876,0.0339722499993928,11.4355430540944,94.0608632525882,0.981980483995419,94.7534571441282
Cre11.g467721.t1.1,110.977655503052,1.88930337496623,5.87627103890135,109.088352128086,0.981958064690903,109.246506266076
Cre12.g488800.t1.1,99.8815895027467,1.22718324997806,6.34679617868841,98.6544062527687,0.981689033036714,98.8583516695486
Cre04.g214150.t1.1,111.27382500306,1969.63473971479,-4.14574194106761,1858.36091471173,0.981524624803598,-1858.3655389897
Cre04.g232104.t1.1,339.153708509327,5873.15845214502,-4.11412538758059,5534.00474363569,0.981289222106182,-5534.00627291025
Cre03.g170800.t1.2,7.49682900020616,195.856774246499,-4.70737472331117,188.359945246293,0.980411132679312,-188.418757956771
Cre06.g298750.t1.2,3.381658500093,122.018092247819,-5.17322029399784,118.636433747726,0.979648876325775,-118.749171031165
Cre09.g413350.t1.1,82.8184375022775,0.21596149999614,8.58303403165889,82.6024760022814,0.97954985773083,83.0472005241362
Cre12.g516700.t1.2,3.86264650010622,128.705204997699,-5.05833693717082,124.842558497593,0.979505019121798,-124.944992635939
Cre01.g009400.t1.2,82.3772915022654,0.121775749997823,9.40187601359268,82.2555157522676,0.97947886326653,82.7910933871905
Cre06.g281600.t2.1,0.495723000013632,79.5434186235782,-7.32606456056836,79.0476956235645,0.978684846231595,-79.3864560573233
Cre02.g118550.t1.2,47.4663235013053,811.062896735502,-4.09483758223387,763.596573234197,0.978647480724069,-763.607552575165
Cre03.g158000.t1.2,11.7782775003239,247.366111245578,-4.39244739243139,235.587833745254,0.978135573270958,-235.628777959902
Cre02.g073700.t2.1,0.250000000006875,76.9833151236239,-8.26647389394437,76.733315123617,0.97808886638655,-77.177303920904
Cre12.g551350.t1.2,90.4306915024868,1.86481624996667,5.59970710933134,88.5658752525202,0.977576958933439,88.7427235268068
Cre05.g236039.t1.2,3.46403850009526,110.810642123019,-4.9994976679534,107.346603622924,0.97680536120302,-107.462962393138
Cre17.g717950.t1.2,73.9047200020324,0.614099249989023,6.91105085521927,73.2906207520434,0.976754917767859,73.6157436567972
Cre06.g309000.t1.2,13.3971185003684,256.955798995407,-4.26152557213822,243.558680495039,0.976484017838293,-243.595959417816
Cre10.g452050.t1.2,128.36578750353,1902.43302384099,-3.88951301708144,1774.06723633746,0.976278507546898,-1774.07150006914
Cre06.g278213.t1.1,184.505185005074,2656.37714145252,-3.84772672420871,2471.87195644744,0.975772204919916,-2471.87495113977
Cre17.g723350.t1.2,3.54683400009754,106.087082123104,-4.90257337402492,102.540248123006,0.975172488524119,-102.657380206273
Cre13.g562900.t1.2,15.9671365004391,282.236014119955,-4.14372457933168,266.268877619516,0.975138859567345,-266.30111836443
Cre10.g425900.t1.2,133.774449503679,1905.41969821594,-3.83223431144273,1771.64524871226,0.975094020958313,-1771.64939344797
Cre08.g379187.t1.1,0.250000000006875,67.7669038737887,-8.08250895412679,67.5169038737818,0.974970714783476,-67.9989651369418
Cre10.g463350.t1.2,143.401280003943,6.32971912488686,4.50177260852089,137.071560879057,0.974886642391542,137.145465686765
