"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"CHLRE_06g308150v5",48.4494290747617,8.95310621277917,1.48029113587666,5.37266353896605,7.75820113565831e-08,9.38009674176747e-07
"CHLRE_06g257550v5",47.9831068807345,8.93913249670784,1.47954962916303,5.36591158567555,8.05413903395025e-08,9.72532085417301e-07
"CHLRE_16g672050v5",47.2690745442317,8.91754061102931,1.48727386043061,5.32352569468071,1.0177506919371e-07,1.21635523872687e-06
"CHLRE_03g154500v5",46.5427555785391,8.89521418765475,1.56110868785587,5.05744042620027,4.24921108047362e-07,4.70534677228749e-06
"CHLRE_16g682050v5",45.3947895664678,8.85913818772044,1.4821466178677,5.30253761198542,1.14203926958377e-07,1.36315440785822e-06
"CHLRE_09g398050v5",45.3913071125502,8.85904554336308,1.48389896317641,5.29621338001353,1.18228676226293e-07,1.40939439797314e-06
"CHLRE_12g539207v5",44.6934506930725,8.83665247537092,1.4852933480923,5.27616479629176,1.31915469579375e-07,1.56457103894523e-06
"CHLRE_09g386550v5",44.462179201891,8.82915167686549,1.49164630793326,5.24866493834798,1.53205434937502e-07,1.78535909591757e-06
"CHLRE_08g358574v5",44.4588518902498,8.82905664657282,1.48599696990348,5.26855491978649,1.37501905892499e-07,1.6225919349385e-06
"CHLRE_03g146067v5",44.2197476174114,8.82129681982843,1.48355015697504,5.27201374557908,1.34934969188567e-07,1.59431380788413e-06
"CHLRE_12g557503v5",43.5117701172054,8.79802481456963,1.48468320565561,5.25231563532516,1.50198780630497e-07,1.75909499219627e-06
"CHLRE_05g245700v5",43.2886323469855,8.79055364047457,1.49943534101384,5.19565827707317,2.0399668561921e-07,2.33932886355477e-06
"CHLRE_02g108750v5",43.0331027465793,8.78209942382932,1.49850156399117,5.19325412187235,2.06649805955152e-07,2.3668493706579e-06
"CHLRE_12g506750v5",233.606026429077,8.77638281560099,1.03225766621029,7.53337375943187,4.94458154480905e-14,1.12712339311672e-12
"CHLRE_07g354350v5",42.8064856096902,8.77444675823006,1.48541920098238,5.23384022038253,1.66023983239632e-07,1.92992555641492e-06
"CHLRE_21g752797v5",42.5709612213989,8.7664888331667,1.48586924902791,5.2268992296918,1.72376384532609e-07,1.99384862604179e-06
"CHLRE_09g402602v5",42.3346705277525,8.75846476571069,1.48684465263385,5.21807355729265,1.80793668481823e-07,2.08604645139644e-06
"CHLRE_06g284800v5",41.3770645639602,8.72549397105747,1.53794464549355,5.02325879783419,5.08020149785446e-07,5.51446727049336e-06
"CHLRE_09g396700v5",41.3522164726212,8.72452177407439,2.6957486837668,2.86544581124707,0.00416422536472756,0.0232074241256671
"CHLRE_13g562700v5",40.6939984592673,8.70140853180622,1.48964036328741,5.16997842003312,2.34121028612306e-07,2.66515850598125e-06
"CHLRE_08g382700v5",40.4743306232399,8.69356366133534,1.54241642636748,4.98799385808818,6.1009507893756e-07,6.51651269457193e-06
"CHLRE_16g682450v5",40.2050591318267,8.68403873681102,1.52475173801687,5.03953433547488,4.66665904908742e-07,5.12509935050189e-06
"CHLRE_16g652300v5",39.987361787539,8.67614205015539,1.48978624994046,5.15251234897769,2.57019686737138e-07,2.9046021671648e-06
"CHLRE_13g581050v5",39.2740128772861,8.65021570406644,1.49584176702644,5.11432149623299,3.14870684423442e-07,3.54507017218369e-06
"CHLRE_11g479550v5",39.0646098243943,8.64241557642791,1.55241507466939,4.92292022998776,8.52622142324595e-07,8.90347099683314e-06
"CHLRE_07g317050v5",38.8030365276767,8.63281267195369,1.4981902420478,5.09468855004741,3.49315031534236e-07,3.90981830505266e-06
"CHLRE_07g331350v5",38.3378398702513,8.61538534223056,1.49171712209717,5.10511358314655,3.30595883656478e-07,3.70918262743511e-06
