"","CONTROL_mean","SALT_mean","M","D","prob","ranking"
"Cre14.g631750.t1.1.v5.5",47.6380545001191,5.67506669992622,3.06940524206732,41.9629878001929,0.840291682450349,42.0750946957837
"Cre07.g349800.t1.2.v5.5",15.3435987500384,0.201478899997381,6.25086432833257,15.142119850041,0.840048162779371,16.381608541417
"Cre08.g377150.t1.2.v5.5",1.10556100000276,20.2137592997372,-4.19248712111105,19.1081982997345,0.839464918135301,-19.5627245168626
"Cre06.g300700.t1.1.v5.5",21.9411822500549,135.581320698237,-2.62744526002186,113.640138448183,0.83924244337416,-113.670508642816
"Cre03.g161150.t1.1.v5.5",53.9612307501349,307.215857196006,-2.50925752503101,253.254626445871,0.838532929271064,-253.267057055521
"Cre07.g321300.t1.2.v5.5",6.42972425001607,51.0647907993362,-2.9895001234475,44.6350665493201,0.837808383089513,-44.7350676410612
"Cre06.g292249.t1.1.v5.5",1.4389515000036,22.1442369997121,-3.94384141684224,20.7052854997085,0.837165010131621,-21.0775409558525
"Cre02.g117376.t1.1.v5.5",24.403574000061,1.79574239997666,3.76444013685704,22.6078316000843,0.8369695931117,22.9190981323819
"Cre12.g507300.t1.2.v5.5",1212.97636075303,228.45200679703,2.40858841376414,984.524353956003,0.835911334788438,984.527300195699
"Cre06.g283950.t1.2.v5.5",276.816008250692,1465.79485118094,-2.40468392031565,1188.97884293025,0.835406256952336,-1188.9812746383
"Cre10.g445251.t1.1.v5.5",14.786857500037,0.167499399997822,6.46401574584886,14.6193581000391,0.835025945367414,15.984652977771
"Cre13.g584050.t1.2.v5.5",20.9220172500523,1.30122759998308,4.00707672590138,19.6207896500692,0.834865102127941,20.0257846382988
"Cre12.g559600.t1.1.v5.5",28.6592115000716,167.086013497828,-2.54352015032741,138.426801997756,0.834753864747371,-138.45016795252
"Cre07.g333100.t2.1.v5.5",0.125000000000313,14.5239162998112,-6.86035861602027,14.3989162998109,0.833058246297599,-15.9497119393851
"Cre03.g170250.t1.1.v5.5",18.0424140000451,0.914224899988115,4.30269945491608,17.128189100057,0.832622316022392,17.6603534632421
"Cre03.g200450.t1.2.v5.5",0.425129750001063,14.8942428998064,-5.13070776019103,14.4691131498053,0.832571206955643,-15.3518532256648
"Cre07.g339200.t1.2.v5.5",0.125000000000313,14.4168371998126,-6.84968279229015,14.2918371998123,0.831957898154662,-15.8484940893743
"Cre01.g004926.t1.1.v5.5",0.181400750000453,14.4668071998119,-6.31742232569444,14.2854064498115,0.831873718515312,-15.6199443749809
"Cre14.g614850.t1.1.v5.5",18.4621752500462,0.994126099987077,4.21499987182234,17.4680491500591,0.831337073314453,17.9693896676638
"Cre12.g559100.t1.2.v5.5",53.4809700001337,7.31750349990487,2.8696021964776,46.1634665002288,0.830782389619448,46.2525702646218
"Cre13.g574800.t1.2.v5.5",5.71521225001429,45.1310189994133,-2.98124037011883,39.415806749399,0.830423122944363,-39.5283899982076
"Cre06.g284150.t1.1.v5.5",14.405565000036,0.269006899996503,5.74283925704058,14.1365581000395,0.829997715124075,15.2585214764734
"Cre09.g394658.t1.1.v5.5",2.42570925000606,27.0919209996478,-3.48138415212128,24.6662117496417,0.829659493358828,-24.9106811968843
"Cre06.g279150.t1.2.v5.5",9.14417050002286,62.3784205991891,-2.77012281555354,53.2342500991662,0.829488127664436,-53.3062750905916
"Cre06.g281600.t1.2.v5.5",26.018589000065,146.821562798091,-2.49644923238712,120.802973798026,0.829488127664436,-120.828766182629
"Cre13.g581000.t2.1.v5.5",14.5124537500363,0.377582499995091,5.26435575818486,14.1348712500412,0.829376890283866,15.0833692126121
"Cre01.g006950.t1.1.v5.5",858.599413002147,170.092212697789,2.33566809460318,688.507200304358,0.827938320375682,688.511162012929
"Cre09.g389134.t1.1.v5.5",25.0403480000626,2.12852819997233,3.55632650335245,22.9118198000903,0.827523435010312,23.1861800379074
"Cre16.g675550.t2.1.v5.5",6.69783225001675,49.3247942993588,-2.88054688573298,42.626962049342,0.827448274618035,-42.7241786804258
"Cre10.g458750.t2.1.v5.5",0.125000000000313,13.9720820998184,-6.80447512001609,13.8470820998181,0.82743324253958,-15.4286280769879
"Cre03.g162850.t1.1.v5.5",191.789856500479,35.5727034995376,2.43068389278328,156.217153000942,0.826807908075834,156.236062149256
